run_id,source,archive,source_sha256,line_start,line_end,code_revision,machine_label,dataset,seed,prefix,kind,tasks_with_metrics,planned_tasks,status,config_fingerprint,average_accuracy,last_accuracy,old_accuracy,new_accuracy,forgetting,task0_accuracy,total_seconds,selected_config
"9f244ed9401d-R003","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_conflict_score_t10_seed1993_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_conflict_score_t10_seed1993_5090.log","9f244ed9401dcfc0f51bf537f865f1ae06d6f2d25929232da0f3cfd5270920e7","2051","3055","683ef21","5090","ImageNet_R","1993","imgr10_t10_w_pre_seed1993","T10","10","10","metrics_complete","a15b619b96889cd6110418082b89e34ec342c3bbfd99fd821db4ed719536306b","86.19600000000001","80.58","79.58","89.98","10.0533","96.37","3241.03","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":false,""dual_mask_conflict_old_overlap_adaptive"":false,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""w_pre"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":false}"
"2eab69af34a8-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_granularity_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_granularity_3090.log","2eab69af34a8a2d6cdb5e22c392a0e1c97f6a7e9e4091e5f2ebf1c98304ada2c","22","1033","7cfe1b2","3090","ImageNet_R","1993","imgr10_layer_seed1993_3090","T10","10","10","metrics_complete","5c7ce5d43a5c467aca47cb6c76ad5bd82044eccdeece59d7d0a0133e9930691f","86.984","82.62","82.29","85.66","5.0567","96.37","4700.41","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global""}"
"2eab69af34a8-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_granularity_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_granularity_3090.log","2eab69af34a8a2d6cdb5e22c392a0e1c97f6a7e9e4091e5f2ebf1c98304ada2c","1033","2422","7cfe1b2","3090","ImageNet_R","1993","imgr10_projection_seed1993_3090","T10","10","10","metrics_complete","116ae8ff2331bd22fe6c020dd627ff853767ac1308e761a16f925c80a547681c","86.86800000000001","82.52","82.14","86.01","5.11","96.23","4769.86","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""projection"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global""}"
"2eab69af34a8-R003","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_granularity_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_granularity_3090.log","2eab69af34a8a2d6cdb5e22c392a0e1c97f6a7e9e4091e5f2ebf1c98304ada2c","2422","3799","7cfe1b2","3090","ImageNet_R","1993","imgr10_model_seed1993_3090","T10","10","10","metrics_complete","28312558364dd52dbfd9632112f2ea7b248c3ffa00faa8231f9369f603a4b2af","86.815","82.12","81.68","86.18","5.6611","96.66","4654.7","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""model"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global""}"
"89269baccf71-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_math_sdpa_baseline_t10_seed1993_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/89269baccf_9_24_imgr10_math_sdpa_baseline_t10_seed1993_3090.log","89269baccf712d8eeebda1435d2d1721cffe18dd7fc9d8b23e4fd34a3c2de72f","16","1016","","3090","ImageNet_R","1993","imgr10_t10_baseline_seed1993","T10","10","10","metrics_complete","03a9d84c8693c0775035f1a5844fa4c14a33604d65ef4eb9bade2af0d14751b0","87.045","82.4","82.11","85.15","5.3967","96.52","4483.31","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":false}"
"f15b28fb4518-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_math_sdpa_baseline_t10_seed1993_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/f15b28fb45_9_24_imgr10_math_sdpa_baseline_t10_seed1993_5090.log","f15b28fb45186e6330fb6a8adcf212acec49b2199a6f892c90eb20d6ede10999","16","1018","","5090","ImageNet_R","1993","imgr10_t10_baseline_seed1993","T10","10","10","metrics_complete","03a9d84c8693c0775035f1a5844fa4c14a33604d65ef4eb9bade2af0d14751b0","86.97","82.6","82.25","85.84","4.9678","96.37","2885.3","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":false}"
"356d54a9fcfd-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_sparsity_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_sparsity_5090.log","356d54a9fcfd45d4df5cef4c76d772e0e607ded291c95cbbbee24ef22a3b9cbb","25","1037","7cfe1b2","5090","ImageNet_R","1993","imgr10_budget050_seed1993_5090","T10","10","10","metrics_complete","a61bc048facfce9edd1111da4af155482a92e3246b482fa69189d102692a95eb","87.002","82.45","81.98","86.87","6.0656","96.66","3546.31","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":0.5,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global""}"
"356d54a9fcfd-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_sparsity_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_sparsity_5090.log","356d54a9fcfd45d4df5cef4c76d772e0e607ded291c95cbbbee24ef22a3b9cbb","1037","2054","7cfe1b2","5090","ImageNet_R","1993","imgr10_budget100_seed1993_5090","T10","10","10","metrics_complete","5c7ce5d43a5c467aca47cb6c76ad5bd82044eccdeece59d7d0a0133e9930691f","87.08200000000001","82.42","82.01","86.18","5.8033","96.52","3223.26","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global""}"
"356d54a9fcfd-R003","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_sparsity_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_sparsity_5090.log","356d54a9fcfd45d4df5cef4c76d772e0e607ded291c95cbbbee24ef22a3b9cbb","2054","3065","7cfe1b2","5090","ImageNet_R","1993","imgr10_budget150_seed1993_5090","T10","10","10","metrics_complete","8f0436417edb13b53a616ec356062ce9e3f5746bfb2fed19f9be5fdde7a7fa88","87.064","82.65","82.38","85.15","5.0311","96.23","3520.09","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1.5,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global""}"
"356d54a9fcfd-R004","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_sparsity_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_sparsity_5090.log","356d54a9fcfd45d4df5cef4c76d772e0e607ded291c95cbbbee24ef22a3b9cbb","3065","4072","7cfe1b2","5090","ImageNet_R","1993","imgr10_magnitude100_seed1993_5090","T10","10","10","metrics_complete","23e80a85b44656b8ddbf4d8741d123dd6e4c0e47e8184e8ecadd6da41719e8e2","87.047","82.57","82.25","85.49","5.5156","96.66","3620.54","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.1,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""magnitude"",""dual_mask_private_conflict_mode"":""global""}"
"c2886aa955e4-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/9_24_imgr10_task0_e30_t10_seed1993_3090.log","docs/experiments/raw/experiments/2026.09.24_Task0训练_DM-B-260924-001/9_24_imgr10_task0_e30_t10_seed1993_3090.log","c2886aa955e4eb43f09876881f846283b2c73a2227fb4e0eed96b9899f947ff0","19","1019","683ef21","3090","ImageNet_R","1993","imgr10_t10_task0_e30_seed1993","T10","10","10","metrics_complete","8721f25931c01936bcbd2132118a7781fb182eab82be434a5001ac70f3082c95","86.93299999999999","82.35","82.03","85.32","5.3556","96.66","4682.3","{""init_epoch"":30,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":false}"
"d07a1c49e2c4-R001","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_fixed_rho_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_fixed_rho_5090.log","d07a1c49e2c439b46c0e884dd93bc811ee7119c81fdc2abaf543378642c55cc5","29","1658","a02d13b","5090","ImageNet_R","1993","imgr10_t10_rho0_seed1993_20260925_003437","T10","10","10","metrics_complete","de8dab981e635c39d028d6b69b9946a3e5bd6a18502a4b2dd0c6c967ba12a2f6","86.849","82.28","81.76","87.22","6.0822","96.37","3007.59","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":false,""dual_mask_conflict_old_overlap_adaptive"":false,""dual_mask_conflict_granularity"":""model"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
"d07a1c49e2c4-R002","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_fixed_rho_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_fixed_rho_5090.log","d07a1c49e2c439b46c0e884dd93bc811ee7119c81fdc2abaf543378642c55cc5","1658","3286","a02d13b","5090","ImageNet_R","1993","imgr10_t10_rho05_seed1993_20260925_003437","T10","10","10","metrics_complete","69cc303ca1152be9ea31d7d84814ac747d984e14e52eea8d8da803d14eab85dc","86.922","82.35","81.85","87.05","6.0456","96.37","3039.88","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":false,""dual_mask_conflict_old_overlap_adaptive"":false,""dual_mask_conflict_granularity"":""mixed"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
"d07a1c49e2c4-R003","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_fixed_rho_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_fixed_rho_5090.log","d07a1c49e2c439b46c0e884dd93bc811ee7119c81fdc2abaf543378642c55cc5","3286","4915","a02d13b","5090","ImageNet_R","1993","imgr10_t10_rho025_seed1993_20260925_003437","T10","10","10","metrics_complete","cd31f25ae5d9b052007422d5a8e971c27e170172d9d39779b2d0468bb50a8287","86.94699999999999","82.25","81.72","87.22","6.4233","96.37","3048.83","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":false,""dual_mask_conflict_old_overlap_adaptive"":false,""dual_mask_conflict_granularity"":""mixed"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
"d07a1c49e2c4-R004","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_fixed_rho_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_fixed_rho_5090.log","d07a1c49e2c439b46c0e884dd93bc811ee7119c81fdc2abaf543378642c55cc5","4915","6533","a02d13b","5090","ImageNet_R","1993","imgr10_t10_rho075_seed1993_20260925_003437","T10","10","10","metrics_complete","d750a913d693aea651ea5aab96581715eccc209cedb9216c284fec75c9bad069","86.971","82.27","81.83","86.36","6.2656","96.37","3043.46","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":false,""dual_mask_conflict_old_overlap_adaptive"":false,""dual_mask_conflict_granularity"":""mixed"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
"b5c35a1f9ec2-R001","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_gate_reg_overlap_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_gate_reg_overlap_3090.log","b5c35a1f9ec2d8531423b48c366e2f6b8d7d3171a789aa3919366cb0883508a3","28","3464","a02d13b","3090","ImageNet_R","1993","imgr10_t10_A_reg_both_seed1993_20260924_235048","T10","10","10","metrics_complete","7f60180fb1ad8e819f0732b83fd8246fbbe2dce2393e54f22d930dc2c6b09ee9","87.008","82.48","82.16","85.49","5.3711","96.52","4550.26","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
"b5c35a1f9ec2-R002","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_gate_reg_overlap_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_gate_reg_overlap_3090.log","b5c35a1f9ec2d8531423b48c366e2f6b8d7d3171a789aa3919366cb0883508a3","3464","6900","a02d13b","3090","ImageNet_R","1993","imgr10_t10_B_noreg_both_seed1993_20260924_235048","T10","10","10","metrics_complete","63132929b06238a7f15b104e7cf94cae4fbdecf75f3647fcf7626edd5907f873","87.078","82.35","82.03","85.32","5.57","96.52","4547.65","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
"b5c35a1f9ec2-R003","/Users/luxiaogen/Desktop/loda_logs/9-25/9_24_imgr10_gate_reg_overlap_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_24_imgr10_gate_reg_overlap_3090.log","b5c35a1f9ec2d8531423b48c366e2f6b8d7d3171a789aa3919366cb0883508a3","6900","10335","a02d13b","3090","ImageNet_R","1993","imgr10_t10_C_reg_no_gates_seed1993_20260924_235048","T10","10","10","metrics_complete","3d0ad885317ef6c8a3a3bbcc629191b6f0f845b9a6f30736688f15cb9673fa04","86.239","80.68","79.67","90.16","10.4189","96.52","4218.21","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":false,""dual_mask_p_conflict_enabled"":false,""dual_mask_s_protect_enabled"":true,""task0_validation_enabled"":false}"
